timestamp,api-gateway_sidecar_energy,clientone_sidecar_energy,clientthree_sidecar_energy,clienttwo_sidecar_energy,orchestrator_sidecar_energy,policy-enforcer_sidecar_energy,server_sidecar_energy
2026-05-18 19:07:20.647000074,310.24800000000266,516.2159999999927,438.27200000000835,461.3119999999994,310.2440000000027,310.26399999999785,590.4399999999989
2026-05-18 19:07:35.647000074,309.41200000000214,516.2159999999927,438.27200000000835,457.07199999999904,309.4080000000022,309.4279999999973,584.3640000000042
2026-05-18 19:07:50.647000074,309.41200000000214,517.9840000000013,431.88000000000494,457.07199999999904,309.4080000000022,309.4279999999973,584.3640000000042
2026-05-18 19:08:05.647000074,305.7919999999971,517.9840000000013,431.88000000000494,461.0039999999984,305.788000000002,305.808000000002,587.4879999999997
2026-05-18 19:08:20.647000074,305.7919999999971,498.3079999999964,442.76800000000406,461.0039999999984,305.788000000002,305.808000000002,587.4879999999997
2026-05-18 19:08:35.647000074,300.80399999999884,498.3079999999964,442.76800000000406,448.2720000000029,300.80399999999884,300.80399999999884,585.8959999999981
2026-05-18 19:08:50.647000074,300.80399999999884,504.44000000000364,433.5239999999991,448.2720000000029,300.80399999999884,300.80399999999884,585.8959999999981
2026-05-18 19:09:05.647000074,302.5519999999967,504.44000000000364,433.5239999999991,455.07200000000665,302.5519999999967,302.5520000000016,578.6239999999973
2026-05-18 19:09:20.647000074,302.5519999999967,499.32400000000183,434.54800000000097,455.07200000000665,302.5519999999967,302.5520000000016,578.6239999999973
2026-05-18 19:09:35.647000074,297.4479999999993,499.32400000000183,434.54800000000097,445.73199999999764,297.8359999999993,297.4479999999993,540.2800000000063
2026-05-18 19:09:50.647000074,297.4479999999993,488.85999999999893,399.1759999999992,445.73199999999764,297.8359999999993,297.4479999999993,540.2800000000063
2026-05-18 19:10:05.647000074,291.7919999999984,488.85999999999893,399.1759999999992,448.6719999999959,295.6839999999984,291.6480000000032,516.7640000000008
2026-05-18 19:10:20.647000074,291.7919999999984,477.92799999999613,400.28399999999175,448.6719999999959,295.6839999999984,291.6480000000032,516.7640000000008
2026-05-18 19:10:35.647000074,278.1520000000035,477.92799999999613,400.28399999999175,442.75599999999207,285.9920000000035,277.9959999999987,486.74399999999633
2026-05-18 19:10:50.647000074,278.1520000000035,470.84799999999495,391.61199999999695,442.75599999999207,285.9920000000035,277.9959999999987,486.74399999999633
2026-05-18 19:11:05.647000074,277.332000000001,470.84799999999495,391.61199999999695,442.40000000000055,286.056000000001,277.0919999999962,472.1959999999945
2026-05-18 19:11:20.647000074,277.332000000001,496.8879999999995,409.4079999999979,442.40000000000055,286.056000000001,277.0919999999962,472.1959999999945
2026-05-18 19:11:35.647000074,273.1520000000014,496.8879999999995,409.4079999999979,453.2680000000047,278.3480000000014,273.0319999999965,463.79999999999944
